,0,1
0,-0.4903511513195762,1.0452206515339868
1,2.1849835604452603,0.11959488206151203
2,2.2249932800126975,0.17965000981749135
3,-2.0221696053478126,0.24410139147551435
4,4.9987280332125295,0.05036127879573993
5,-2.023299940880337,0.23947094546070025
6,-2.0221696053478126,0.24410139147551435
7,2.2249932800126975,0.17965000981749135
8,3.5898679155087927,0.0851141059612397
9,-2.023299940880337,0.23947094546070025
10,-2.0221696053478126,0.24410139147551435
11,3.6287472995437056,0.14053878770240402
12,-0.4912784695761496,1.2568112731450651
13,-0.4924088051086737,1.2521808271302501
14,0.2128410508572416,1.5676058368625125
15,-2.098428744137502,-0.451510560650783
16,-2.0595493601025896,-0.3960858789096182
17,0.8937011732441094,0.0791752413823934
18,-0.6015318187882135,0.1279042623553459
19,-2.073253306425279,-1.2565348836276304
20,-2.073253306425279,-1.2565348836276304
21,-2.0945991705079545,-0.44824176443859187
22,-2.055719786473042,-0.3928170826974271
23,-2.055719786473042,-0.3928170826974271
24,-2.0497626719381907,-0.3877322885895751
25,0.13199186683222042,-1.838770058883076
26,-0.6015318187882135,0.1279042623553459
27,-0.561522099220777,0.18795939011132523
28,-0.5603917636882529,0.19258983612613934
29,-0.561522099220777,0.18795939011132523
30,0.1331222023647447,-1.8341396128682617
31,0.9337108928115461,0.13923036913837228
32,0.9337108928115461,0.13923036913837228
33,0.9325805572790222,0.13459992312355773
34,0.9337108928115461,0.13923036913837228
35,0.1331222023647447,-1.8341396128682617
36,-2.0486323364056664,-0.38310184257476054
37,-2.037695338152169,-2.0681661293971003
38,0.1331222023647447,-1.8341396128682617
39,0.1826071407800507,0.5588090815847511
40,-2.0595493601025896,-0.3960858789096182
41,-2.0486323364056664,-0.38310184257476054
42,-2.0456537791382408,-0.3805594455208343
43,-2.0497626719381907,-0.3877322885895751
44,0.13837448954813336,-1.8333220651960913
45,0.15312218770242714,-0.29230970073539186
46,0.19426224280238769,-0.22762412696459844
47,0.19426224280238769,-0.22762412696459844
48,0.1931319072698634,-0.23225457297941254
49,-2.037695338152169,-2.0681661293971003
50,0.1931319072698634,-0.23225457297941254
51,0.15312218770242714,-0.29230970073539186
52,-0.5965719096261421,0.13580350458235113
53,-2.0486323364056664,-0.38310184257476054
54,-0.5685136231840922,0.20845765094839042
55,-0.5696439587166162,0.2038272049335763
56,0.17561561681673554,0.5793073424218163
57,-0.5238757878660754,1.904977211722509
58,-0.5585807460090348,0.21327039399101633
59,-0.5974601300439475,0.15784571224985156
60,-0.5585807460090348,0.21327039399101633
61,-0.5585807460090348,0.21327039399101633
62,-2.0332435868578425,-1.1964797558716513
63,-2.0721229708927553,-1.2519044376128161
64,-2.0332435868578425,-1.1964797558716513
65,-2.0486323364056664,-0.38310184257476054
66,-1.9575010339199475,-0.3544510586268821
67,-2.0016196462873337,-0.42167902945160174
68,-0.5749839304287481,-0.6458169609243725
69,-0.5749839304287481,-0.6458169609243725
70,-0.5361045463938354,-0.5903922791832077
71,-0.5749839304287481,-0.6458169609243725
72,-0.5749839304287481,-0.6458169609243725
73,-0.5771114713340522,-0.6476329588200338
74,-0.5782418068665762,-0.6522634048348479
75,-0.48683118521045476,-0.6197085740304202
76,-0.4879615207429788,-0.6243390200452343
77,-0.48683118521045476,-0.6197085740304202
78,-1.9839702256744618,-1.2257960507188639
79,-2.0351236601927343,1.1177506841849705
80,-1.9934119079010546,1.1792586102574796
81,0.8318006631137584,0.4401582421802295
82,-1.3768664828764698,0.853480116556665
83,-1.3368567633090334,0.9135352443126439
84,-0.5514554141008434,-1.3090549847975623
85,-0.48975463113795525,-0.47901187366415954
86,0.1892518900793636,-0.027343035283357686
87,1.594136245142896,-0.06182381138363047
88,0.16253538442983784,0.8382247181712819
89,0.12365600039492497,0.7828000364301171
90,-0.505702019026584,0.3265579459196317
91,-0.4656922994591475,0.3866130736756106
92,0.8300287432733082,0.22992927037177457
93,-2.0041958014382333,1.1737194680565888
94,-1.3448472464826033,-0.21945042313405017
95,-1.3448472464826033,-0.21945042313405017
96,-1.2421395385794984,0.6678333676361792
97,-1.3078160841825923,-0.16193769243199707
98,-1.3466954682175047,-0.21736237417316184
99,-1.2421395385794984,0.6678333676361792
100,-1.3466954682175047,-0.21736237417316184
101,-2.0221696053478126,0.24410139147551435
102,4.9987280332125295,0.05036127879573993
103,-2.0221696053478126,0.24410139147551435
104,-1.9832902213129004,0.2995260732166791
105,-2.0221696053478126,0.24410139147551435
106,-2.023299940880337,0.23947094546070025
107,-1.2333500557878798,0.6790014060753751
108,-2.0221696053478126,0.24410139147551435
109,-2.023299940880337,0.23947094546070025
110,-1.3078160841825923,-0.16193769243199707
111,-1.3066857486500685,-0.15730724641718297
112,-1.3066857486500685,-0.15730724641718297
113,4.375855096811959,0.5139308762297565
114,4.271299167173952,-0.37126486557958494
115,4.310178551208864,-0.3158401838384197
116,4.310178551208864,-0.3158401838384197
117,4.311308886741388,-0.3112097378236056
118,-1.342719705577299,-0.21763442523838838
119,-0.6015318187882135,0.1279042623553459
120,-0.5492146440880656,1.0382626656453424
121,4.310178551208864,-0.3158401838384197
122,4.310178551208864,-0.3158401838384197
123,4.310178551208864,-0.3158401838384197
124,-1.342719705577299,-0.21763442523838838
125,-1.343716910950079,-0.21481997711923562
126,0.09756423409163473,-1.0225083670987916
127,-2.0321132513253186,-1.191849309856837
128,-2.0321132513253186,-1.191849309856837
129,-2.0721229708927553,-1.2519044376128161
130,-2.035942824954866,-1.195118106069028
131,-2.035942824954866,-1.195118106069028
132,-2.0759525445223024,-1.255173233825007
133,-2.0415249117817167,-2.0714349256092914
134,1.6303174549965007,0.43994649315402024
135,-2.0426552473142405,-2.0760653716241055
136,-2.0721229708927553,-1.2519044376128161
137,-2.0321132513253186,-1.191849309856837
138,-2.0321132513253186,-1.191849309856837
139,-0.6004014832556894,0.13253470837016046
140,-2.0426552473142405,-2.0760653716241055
141,-2.0321132513253186,-1.191849309856837
142,-2.073253306425279,-1.2565348836276304
143,-2.0332435868578425,-1.1964797558716513
144,-2.073253306425279,-1.2565348836276304
145,-2.0721229708927553,-1.2519044376128161
146,-0.5492146440880656,1.0382626656453424
147,-0.5268543451335013,1.9024348146685832
148,-0.5103352600531532,1.0936873473865067
149,-0.5103352600531532,1.0936873473865067
150,-0.5503449796205897,1.0336322196305283
151,-0.5657337291684137,1.847010132927418
152,-2.073253306425279,-1.2565348836276304
153,-2.0321132513253186,-1.191849309856837
154,-2.0945991705079545,-0.44824176443859187
155,-2.095729506040479,-0.4528722104534064
156,-2.0945991705079545,-0.44824176443859187
157,-2.0321132513253186,-1.191849309856837
158,-2.073253306425279,-1.2565348836276304
159,-2.0721229708927553,-1.2519044376128161
160,-2.095729506040479,-0.4528722104534064
161,-2.0945991705079545,-0.44824176443859187
162,-2.095729506040479,-0.4528722104534064
163,-2.055719786473042,-0.3928170826974271
164,-2.095729506040479,-0.4528722104534064
165,-2.0486323364056664,-0.38310184257476054
166,-2.0856634987056775,-0.44061457327681364
167,-2.0242272591369104,0.4510615670717786
168,-2.025357594669434,0.44643112105696403
169,3.632221252108399,0.35222055782738826
170,3.6333515876409233,0.3568510038422028
